År;Antal dgr;Tabellnr;Inkomst fr.o.m.;Inkomst t.o.m.;Kolumn 1;Kolumn 2;Kolumn 3;Kolumn 4;Kolumn 5;Kolumn 6;;;
2018;30B;34;73401;73600;30768;31473;29681;31750;32417;32417;41.804347826087;;
2018;30B;34;73601;73800;30892;31591;29805;31866;32535;32535;41.8590785907859;;
2018;30B;34;73801;74000;31016;31709;29929;31982;32653;32653;41.9135135135135;;
2018;30B;34;74001;74200;31140;31827;30053;32099;32771;32771;41.9676549865229;;
2018;30B;34;74201;74400;31264;31945;30177;32215;32889;32889;42.0215053763441;;
2018;30B;34;74401;74600;31388;32063;30301;32331;33007;33007;42.0750670241287;;
2018;30B;34;74601;74800;31512;32181;30425;32448;33125;33125;42.1283422459893;;
2018;30B;34;74801;75000;31636;32299;30549;32564;33243;33243;42.1813333333333;;
2018;30B;34;75001;75200;31760;32417;30673;32680;33361;33361;42.2340425531915;;
2018;30B;34;75201;75400;31884;32535;30797;32797;33479;33479;42.2864721485411;;
2018;30B;34;75401;75600;32008;32653;30921;32913;33597;33597;42.3386243386243;;
2018;30B;34;75601;75800;32132;32771;31045;33030;33715;33715;42.3905013192612;;
2018;30B;34;75801;76000;32256;32889;31169;33146;33833;33833;42.4421052631579;;
2018;30B;34;76001;76200;32380;33007;31293;33262;33951;33951;42.49343832021;;
2018;30B;34;76201;76400;32504;33125;31417;33379;34069;34069;42.544502617801;;
2018;30B;34;76401;76600;32628;33243;31541;33495;34187;34187;42.5953002610966;;
2018;30B;34;76601;76800;32752;33361;31665;33611;34305;34305;42.6458333333333;;
2018;30B;34;76801;77000;32876;33479;31789;33728;34423;34423;42.6961038961039;;
2018;30B;34;77001;77200;33000;33597;31913;33844;34541;34541;42.7461139896373;;
2018;30B;34;77201;77400;33124;33715;32037;33960;34659;34659;42.7958656330749;;
2018;30B;34;77401;77600;33248;33833;32161;34077;34777;34777;42.8453608247423;;
2018;30B;34;77601;77800;33372;33951;32285;34193;34895;34895;42.8946015424165;;
2018;30B;34;77801;78000;33496;34069;32409;34309;35013;35013;42.9435897435897;;
2018;30B;34;78001;78200;33620;34187;32533;34426;35131;35131;42.9923273657289;;
2018;30B;34;78201;78400;33744;34305;32657;34542;35249;35249;43.0408163265306;;
2018;30B;34;78401;78600;33868;34423;32781;34659;35367;35367;43.089058524173;;
2018;30B;34;78601;78800;33992;34541;32905;34775;35485;35485;43.1370558375635;;
2018;30B;34;78801;79000;34116;34659;33029;34891;35603;35603;43.1848101265823;;
2018;30B;34;79001;79200;34240;34777;33153;35008;35721;35721;43.2323232323232;;
2018;30B;34;79201;79400;34364;34895;33277;35124;35839;35839;43.27959697733;;
2018;30B;34;79401;79600;34488;35013;33401;35240;35957;35957;43.3266331658292;;
2018;30B;34;79601;79800;34612;35131;33525;35357;36075;36075;43.3734335839599;;
2018;30B;34;79801;80000;34736;35249;33649;35473;36193;36193;43.42;;
2018;30%;34;80001;80200;43;44;42;44;45;45;0.0536159600997506;;
2018;30%;34;80201;80800;44;44;42;44;45;45;0.0544554455445545;;
2018;30%;34;80801;81400;44;44;42;45;45;45;0.0540540540540541;;
2018;30%;34;81401;81600;44;44;42;45;46;46;0.053921568627451;;
2018;30%;34;81601;82400;44;44;43;45;46;46;0.0533980582524272;;
2018;30%;34;82401;84800;44;45;43;45;46;46;0.0518867924528302;;
2018;30%;34;84801;86200;45;45;43;45;46;46;0.0522041763341067;;
2018;30%;34;86201;87200;45;45;44;45;46;46;0.051605504587156;;
2018;30%;34;87201;88000;45;45;44;46;46;46;0.0511363636363636;;
2018;30%;34;88001;88400;45;45;44;46;47;47;0.0509049773755656;;
2018;30%;34;88401;90000;45;46;44;46;47;47;0.05;;
2018;30%;34;90001;91000;46;46;44;46;47;47;0.0505494505494506;;
2018;30%;34;91001;94600;46;46;45;46;47;47;0.0486257928118393;;
2018;30%;34;94601;95600;46;46;45;47;47;47;0.0481171548117155;;
2018;30%;34;95601;95800;46;47;45;47;48;48;0.0480167014613779;;
2018;30%;34;95801;96600;47;47;45;47;48;48;0.0486542443064182;;
2018;30%;34;96601;102400;47;47;46;47;48;48;0.0458984375;;
2018;30%;34;102401;102800;48;47;46;47;48;48;0.0466926070038911;;
2018;30%;34;102801;103600;48;47;47;47;48;48;0.0463320463320463;;
2018;30%;34;103601;103800;48;47;47;48;48;48;0.046242774566474;;
2018;30%;34;103801;104800;48;48;47;48;48;48;0.0458015267175573;;
2018;30%;34;104801;110000;48;48;47;48;49;49;0.0436363636363636;;
2018;30%;34;110001;113800;49;48;48;48;49;49;0.0430579964850615;;
2018;30%;34;113801;114200;49;49;48;48;49;49;0.042907180385289;;
2018;30%;34;114201;115800;49;49;48;49;49;49;0.0423143350604491;;
2018;30%;34;115801;118000;49;49;48;49;50;50;0.0415254237288136;;
2018;30%;34;118001;118800;49;49;49;49;50;50;0.0412457912457912;;
2018;30%;34;118801;125600;50;49;49;49;50;50;0.0398089171974522;;
2018;30%;34;125601;127400;50;50;49;49;50;50;0.0392464678178964;;
2018;30%;34;127401;127600;50;50;49;50;50;50;0.0391849529780564;;
2018;30%;34;127601;129400;50;50;50;50;50;50;0.0386398763523957;;
2018;30%;34;129401;140400;51;50;50;50;51;51;0.0363247863247863;;
2018;30%;34;140401;144000;51;51;51;50;51;51;0.0354166666666667;;
2018;30%;34;144001;146600;51;51;51;51;51;51;0.0347885402455662;;
2018;30%;34;146601;159200;52;51;51;51;52;52;0.0326633165829146;;
2018;30%;34;159201;165600;52;52;52;51;52;52;0.0314009661835749;;
2018;30%;34;165601;169200;52;52;52;52;52;52;0.0307328605200946;;
2018;30%;34;169201;183800;53;52;52;52;53;53;0.028835690968444;;
2018;30%;34;183801;194800;53;53;53;52;53;53;0.0272073921971253;;
2018;30%;34;194801;200000;53;53;53;53;53;53;0.0265;;
2018;30%;34;200001;217200;54;53;53;53;54;54;0.0248618784530387;;
2018;30%;34;217201;236400;54;54;54;53;54;54;0.0228426395939086;;
2018;30%;34;236401;244400;54;54;54;54;54;54;0.0220949263502455;;
2018;30%;34;244401;265400;55;54;54;54;55;55;0.020723436322532;;
2018;30%;34;265401;300800;55;55;55;54;55;55;0.0182845744680851;;
2018;30%;34;300801;314400;55;55;55;55;55;55;0.0174936386768448;;
2018;30%;34;314401;341400;56;55;55;55;56;56;0.0164030462800234;;
2018;30%;34;341401;413200;56;56;56;55;56;56;0.0135527589545015;;
2018;30%;34;413201;440200;56;56;56;56;56;56;0.0127214902317129;;
2018;30%;34;440201;478000;57;56;56;56;57;57;0.0119246861924686;;
2018;30%;34;478001;659200;57;57;57;56;57;57;0.00864684466019417;;
2018;30%;34;659201;733600;57;57;57;57;57;57;0.00776990185387132;;
2018;30%;34;733601;796600;58;57;57;57;58;58;0.00728094401205122;;
2018;30%;34;796601;1630200;58;58;58;57;58;58;0.00355784566310882;;
2018;30%;34;1630201;2201200;58;58;58;58;58;58;0.00263492640377976;;
2018;30%;34;2201201;2390000;59;58;58;58;59;59;0.00246861924686192;;
2018;30%;34;2390001;;59;59;59;58;59;59;#DIV/0!;;
2018;30B;35;1;1600;0;0;0;0;0;0;0;;
2018;30B;35;1601;1700;117;0;116;6;117;32;6.88235294117647;;
2018;30B;35;1701;1800;127;0;125;39;127;67;7.05555555555556;;
2018;30B;35;1801;1900;136;0;133;73;136;102;7.1578947368421;;
2018;30B;35;1901;2000;146;0;141;106;146;137;7.3;;
2018;30B;35;2001;2100;155;0;150;140;172;172;7.38095238095238;;
2018;30B;35;2101;2200;156;0;150;173;207;207;7.09090909090909;;
2018;30B;35;2201;2300;166;0;158;207;242;242;7.21739130434783;;
2018;30B;35;2301;2400;175;0;166;240;277;277;7.29166666666667;;
2018;30B;35;2401;2500;185;0;175;274;312;312;7.4;;
2018;30B;35;2501;2600;194;0;183;307;347;347;7.46153846153846;;
2018;30B;35;2601;2700;204;0;191;341;382;382;7.55555555555556;;
2018;30B;35;2701;2800;213;0;200;374;417;417;7.60714285714286;;
2018;30B;35;2801;2900;215;0;200;408;452;452;7.41379310344828;;
2018;30B;35;2901;3000;224;0;208;441;487;487;7.46666666666667;;
2018;30B;35;3001;3100;234;0;216;474;522;522;7.54838709677419;;
2018;30B;35;3101;3200;243;0;225;508;557;557;7.59375;;
2018;30B;35;3201;3300;252;0;233;541;592;592;7.63636363636364;;
2018;30B;35;3301;3400;262;0;241;575;627;627;7.70588235294118;;
2018;30B;35;3401;3500;263;0;241;608;662;662;7.51428571428571;;
2018;30B;35;3501;3600;273;0;250;642;697;697;7.58333333333333;;
2018;30B;35;3601;3700;282;0;258;675;732;732;7.62162162162162;;
2018;30B;35;3701;3800;292;0;266;706;764;764;7.68421052631579;;
2018;30B;35;3801;3900;301;0;275;734;793;793;7.71794871794872;;
2018;30B;35;3901;4000;310;0;283;758;819;819;7.75;;
2018;30B;35;4001;4100;311;0;283;786;848;848;7.58536585365854;;
2018;30B;35;4101;4200;320;0;291;811;875;875;7.61904761904762;;
2018;30B;35;4201;4300;330;23;300;838;904;904;7.67441860465116;;
2018;30B;35;4301;4400;339;49;310;866;933;933;7.70454545454545;;
2018;30B;35;4401;4500;348;75;319;891;959;959;7.73333333333333;;
2018;30B;35;4501;4600;357;102;328;918;988;988;7.76086956521739;;
2018;30B;35;4601;4700;358;128;329;943;1015;1015;7.61702127659574;;
2018;30B;35;4701;4800;367;154;338;971;1044;1044;7.64583333333333;;
2018;30B;35;4801;4900;377;180;347;998;1073;1073;7.69387755102041;;
2018;30B;35;4901;5000;386;207;356;1023;1099;1099;7.72;;
2018;30B;35;5001;5100;410;233;366;1051;1128;1128;8.03921568627451;;
2018;30B;35;5101;5200;433;259;375;1075;1155;1155;8.32692307692308;;
2018;30B;35;5201;5300;457;285;384;1103;1184;1184;8.62264150943396;;
2018;30B;35;5301;5400;481;312;385;1131;1213;1213;8.90740740740741;;
2018;30B;35;5401;5500;504;338;394;1155;1239;1239;9.16363636363636;;
2018;30B;35;5501;5600;528;364;403;1183;1268;1268;9.42857142857143;;
2018;30B;35;5601;5700;551;390;412;1208;1295;1295;9.66666666666667;;
2018;30B;35;5701;5800;575;417;422;1235;1324;1324;9.91379310344828;;
2018;30B;35;5801;5900;598;443;431;1263;1353;1353;10.135593220339;;
2018;30B;35;5901;6000;622;469;432;1288;1379;1379;10.3666666666667;;
2018;30B;35;6001;6100;645;495;441;1315;1408;1408;10.5737704918033;;
2018;30B;35;6101;6200;669;522;450;1340;1435;1435;10.7903225806452;;
2018;30B;35;6201;6300;692;548;459;1368;1464;1464;10.984126984127;;
2018;30B;35;6301;6400;716;574;469;1395;1493;1493;11.1875;;
2018;30B;35;6401;6500;739;600;478;1420;1519;1519;11.3692307692308;;
2018;30B;35;6501;6600;763;627;479;1448;1548;1548;11.5606060606061;;
2018;30B;35;6601;6700;786;653;488;1473;1575;1575;11.7313432835821;;
2018;30B;35;6701;6800;810;679;497;1500;1604;1604;11.9117647058824;;
2018;30B;35;6801;6900;833;705;506;1528;1633;1633;12.0724637681159;;
2018;30B;35;6901;7000;857;732;515;1553;1659;1659;12.2428571428571;;
2018;30B;35;7001;7100;881;758;525;1580;1688;1688;12.4084507042254;;
2018;30B;35;7101;7200;904;784;526;1605;1715;1715;12.5555555555556;;
2018;30B;35;7201;7300;928;810;535;1633;1744;1744;12.7123287671233;;
2018;30B;35;7301;7400;951;837;544;1660;1773;1773;12.8513513513514;;
2018;30B;35;7401;7500;975;863;553;1685;1799;1799;13;;
2018;30B;35;7501;7600;998;889;562;1713;1828;1828;13.1315789473684;;
2018;30B;35;7601;7700;1022;915;572;1737;1855;1855;13.2727272727273;;
2018;30B;35;7701;7800;1045;942;581;1765;1884;1884;13.3974358974359;;
2018;30B;35;7801;7900;1069;968;582;1793;1913;1913;13.5316455696203;;
2018;30B;35;7901;8000;1092;994;591;1817;1939;1939;13.65;;
2018;30B;35;8001;8100;1116;1020;600;1845;1968;1968;13.7777777777778;;
2018;30B;35;8101;8200;1139;1047;609;1870;1995;1995;13.890243902439;;
2018;30B;35;8201;8300;1163;1073;618;1897;2024;2024;14.0120481927711;;
2018;30B;35;8301;8400;1186;1099;628;1925;2053;2053;14.1190476190476;;
2018;30B;35;8401;8500;1210;1125;629;1950;2079;2079;14.2352941176471;;
2018;30B;35;8501;8600;1234;1152;638;1977;2108;2108;14.3488372093023;;
2018;30B;35;8601;8700;1257;1178;647;2002;2135;2135;14.448275862069;;
2018;30B;35;8701;8800;1281;1204;656;2030;2164;2164;14.5568181818182;;
2018;30B;35;8801;8900;1304;1230;665;2057;2193;2193;14.6516853932584;;
2018;30B;35;8901;9000;1328;1257;675;2082;2219;2219;14.7555555555556;;
2018;30B;35;9001;9100;1351;1283;675;2110;2248;2248;14.8461538461538;;
2018;30B;35;9101;9200;1375;1309;685;2134;2275;2275;14.945652173913;;
2018;30B;35;9201;9300;1398;1335;694;2162;2304;2304;15.0322580645161;;
2018;30B;35;9301;9400;1422;1362;703;2190;2333;2333;15.1276595744681;;
2018;30B;35;9401;9500;1445;1388;712;2215;2359;2359;15.2105263157895;;
2018;30B;35;9501;9600;1469;1414;721;2242;2388;2388;15.3020833333333;;
2018;30B;35;9601;9700;1492;1440;722;2268;2415;2415;15.3814432989691;;
2018;30B;35;9701;9800;1516;1467;731;2296;2444;2444;15.469387755102;;
2018;30B;35;9801;9900;1539;1493;741;2324;2473;2473;15.5454545454545;;
2018;30B;35;9901;10000;1563;1519;750;2350;2499;2499;15.63;;
2018;30B;35;10001;10100;1587;1545;759;2378;2528;2528;15.7128712871287;;
2018;30B;35;10101;10200;1610;1572;768;2403;2555;2555;15.7843137254902;;
2018;30B;35;10201;10300;1634;1598;778;2432;2584;2584;15.8640776699029;;
2018;30B;35;10301;10400;1657;1624;778;2463;2616;2616;15.9326923076923;;
2018;30B;35;10401;10500;1681;1647;787;2497;2651;2651;16.0095238095238;;
2018;30B;35;10501;10600;1705;1671;797;2531;2686;2686;16.0849056603774;;
2018;30B;35;10601;10700;1729;1694;806;2565;2721;2721;16.1588785046729;;
2018;30B;35;10701;10800;1752;1717;815;2600;2756;2756;16.2222222222222;;
2018;30B;35;10801;10900;1776;1741;824;2634;2791;2791;16.2935779816514;;
2018;30B;35;10901;11000;1800;1764;825;2668;2826;2826;16.3636363636364;;
2018;30B;35;11001;11100;1824;1787;834;2702;2861;2861;16.4324324324324;;
2018;30B;35;11101;11200;1851;1814;843;2736;2896;2896;16.5267857142857;;
2018;30B;35;11201;11300;1882;1846;852;2770;2931;2931;16.6548672566372;;
2018;30B;35;11301;11400;1914;1875;862;2804;2966;2966;16.7894736842105;;
2018;30B;35;11401;11500;1945;1907;871;2839;3001;3001;16.9130434782609;;
2018;30B;35;11501;11600;1976;1939;872;2873;3036;3036;17.0344827586207;;
2018;30B;35;11601;11700;2007;1968;881;2907;3071;3071;17.1538461538462;;
2018;30B;35;11701;11800;2039;2000;891;2941;3106;3106;17.2796610169492;;
2018;30B;35;11801;11900;2070;2030;900;2978;3144;3144;17.3949579831933;;
2018;30B;35;11901;12000;2101;2062;910;3018;3185;3185;17.5083333333333;;
2018;30B;35;12001;12100;2133;2094;919;3055;3222;3222;17.6280991735537;;
2018;30B;35;12101;12200;2164;2123;920;3092;3260;3260;17.7377049180328;;
2018;30B;35;12201;12300;2196;2155;929;3129;3298;3298;17.8536585365854;;
2018;30B;35;12301;12400;2227;2187;939;3166;3336;3336;17.9596774193548;;
2018;30B;35;12401;12500;2258;2216;948;3206;3377;3377;18.064;;
2018;30B;35;12501;12600;2290;2248;957;3243;3415;3415;18.1746031746032;;
2018;30B;35;12601;12700;2321;2280;967;3281;3453;3453;18.2755905511811;;
2018;30B;35;12701;12800;2352;2310;976;3318;3491;3491;18.375;;
2018;30B;35;12801;12900;2384;2342;977;3355;3529;3529;18.4806201550388;;
2018;30B;35;12901;13000;2415;2374;987;3395;3570;3570;18.5769230769231;;
2018;30B;35;13001;13100;2446;2403;996;3432;3607;3607;18.6717557251908;;
2018;30B;35;13101;13200;2478;2435;1005;3469;3645;3645;18.7727272727273;;
2018;30B;35;13201;13300;2509;2464;1015;3506;3683;3683;18.8646616541353;;
2018;30B;35;13301;13400;2540;2496;1024;3543;3721;3721;18.955223880597;;
2018;30B;35;13401;13500;2572;2528;1025;3583;3762;3762;19.0518518518519;;
2018;30B;35;13501;13600;2603;2557;1034;3620;3800;3800;19.1397058823529;;
2018;30B;35;13601;13700;2635;2590;1044;3657;3838;3838;19.2335766423358;;
2018;30B;35;13701;13800;2666;2622;1053;3694;3876;3876;19.3188405797101;;
2018;30B;35;13801;13900;2697;2651;1062;3731;3914;3914;19.4028776978417;;
2018;30B;35;13901;14000;2729;2683;1072;3771;3955;3955;19.4928571428571;;
2018;30B;35;14001;14100;2760;2715;1073;3808;3992;3992;19.5744680851064;;
2018;30B;35;14101;14200;2791;2744;1082;3845;4030;4030;19.6549295774648;;
2018;30B;35;14201;14300;2823;2776;1092;3882;4068;4068;19.7412587412587;;
2018;30B;35;14301;14400;2854;2808;1101;3920;4106;4106;19.8194444444444;;
2018;30B;35;14401;14500;2885;2837;1110;3959;4147;4147;19.8965517241379;;
2018;30B;35;14501;14600;2917;2870;1120;3997;4185;4185;19.9794520547945;;
2018;30B;35;14601;14700;2948;2902;1121;4034;4223;4223;20.0544217687075;;
2018;30B;35;14701;14800;2980;2931;1130;4071;4261;4261;20.1351351351351;;
2018;30B;35;14801;14900;3011;2963;1139;4108;4299;4299;20.2080536912752;;
2018;30B;35;14901;15000;3042;2992;1149;4148;4340;4340;20.28;;
2018;30B;35;15001;15100;3074;3024;1158;4185;4377;4377;20.3576158940397;;
2018;30B;35;15101;15200;3105;3056;1168;4222;4415;4415;20.4276315789474;;
2018;30B;35;15201;15300;3136;3085;1177;4259;4453;4453;20.4967320261438;;
2018;30B;35;15301;15400;3168;3117;1178;4296;4491;4491;20.5714285714286;;
2018;30B;35;15401;15500;3199;3150;1187;4336;4532;4532;20.6387096774194;;
2018;30B;35;15501;15600;3230;3179;1197;4373;4570;4570;20.7051282051282;;
2018;30B;35;15601;15700;3262;3211;1206;4410;4608;4608;20.7770700636943;;
2018;30B;35;15701;15800;3293;3243;1215;4447;4646;4646;20.8417721518987;;
2018;30B;35;15801;15900;3324;3272;1227;4484;4684;4684;20.9056603773585;;
2018;30B;35;15901;16000;3356;3304;1254;4524;4725;4725;20.975;;
2018;30B;35;16001;16100;3387;3336;1281;4561;4762;4762;21.0372670807453;;
2018;30B;35;16101;16200;3419;3365;1305;4598;4800;4800;21.1049382716049;;
2018;30B;35;16201;16300;3450;3397;1332;4636;4838;4838;21.1656441717791;;
2018;30B;35;16301;16400;3481;3427;1357;4673;4876;4876;21.2256097560976;;
2018;30B;35;16401;16500;3513;3459;1384;4713;4917;4917;21.2909090909091;;
2018;30B;35;16501;16600;3544;3491;1411;4750;4955;4955;21.3493975903614;;
2018;30B;35;16601;16700;3575;3520;1435;4787;4993;4993;21.4071856287425;;
2018;30B;35;16701;16800;3607;3552;1462;4824;5031;5031;21.4702380952381;;
2018;30B;35;16801;16900;3638;3587;1492;4861;5069;5069;21.5266272189349;;
2018;30B;35;16901;17000;3669;3628;1528;4901;5110;5110;21.5823529411765;;
2018;30B;35;17001;17100;3701;3669;1564;4938;5147;5147;21.6432748538012;;
2018;30B;35;17101;17200;3732;3710;1600;4975;5185;5185;21.6976744186047;;
2018;30B;35;17201;17300;3764;3750;1635;5012;5223;5223;21.757225433526;;
2018;30B;35;17301;17400;3795;3788;1668;5049;5261;5261;21.8103448275862;;
2018;30B;35;17401;17500;3826;3829;1704;5089;5302;5302;21.8628571428571;;
2018;30B;35;17501;17600;3858;3870;1740;5126;5340;5340;21.9204545454545;;
2018;30B;35;17601;17700;3889;3911;1776;5163;5378;5378;21.9717514124294;;
2018;30B;35;17701;17800;3920;3952;1812;5200;5416;5416;22.0224719101124;;
2018;30B;35;17801;17900;3952;3992;1847;5237;5454;5454;22.0782122905028;;
2018;30B;35;17901;18000;3983;4033;1883;5277;5495;5495;22.1277777777778;;
2018;30B;35;18001;18100;4014;4074;1919;5314;5532;5532;22.1767955801105;;
2018;30B;35;18101;18200;4046;4115;1955;5352;5570;5570;22.2307692307692;;
2018;30B;35;18201;18300;4077;4156;1991;5389;5608;5608;22.2786885245902;;
2018;30B;35;18301;18400;4108;4194;2024;5426;5646;5646;22.3260869565217;;
2018;30B;35;18401;18500;4140;4235;2060;5466;5687;5687;22.3783783783784;;
2018;30B;35;18501;18600;4171;4275;2095;5503;5725;5725;22.4247311827957;;
2018;30B;35;18601;18700;4203;4316;2131;5540;5763;5763;22.475935828877;;
2018;30B;35;18701;18800;4234;4357;2167;5577;5801;5801;22.5212765957447;;
2018;30B;35;18801;18900;4265;4398;2203;5614;5839;5839;22.5661375661376;;
2018;30B;35;18901;19000;4297;4439;2239;5654;5880;5880;22.6157894736842;;
2018;30B;35;19001;19100;4328;4480;2275;5691;5917;5917;22.6596858638743;;
2018;30B;35;19101;19200;4359;4520;2310;5728;5955;5955;22.703125;;
2018;30B;35;19201;19300;4391;4558;2343;5765;5993;5993;22.7512953367876;;
2018;30B;35;19301;19400;4422;4599;2379;5802;6031;6031;22.7938144329897;;
2018;30B;35;19401;19500;4453;4640;2415;5842;6072;6072;22.8358974358974;;
2018;30B;35;19501;19600;4485;4681;2451;5879;6110;6110;22.8826530612245;;
2018;30B;35;19601;19700;4516;4722;2487;5916;6148;6148;22.9238578680203;;
2018;30B;35;19701;19800;4547;4762;2522;5953;6186;6186;22.9646464646465;;
2018;30B;35;19801;19900;4579;4803;2558;5990;6224;6224;23.0100502512563;;
2018;30B;35;19901;20000;4610;4844;2594;6030;6265;6265;23.05;;
2018;30B;35;20001;20200;4673;4926;2666;6105;6340;6340;23.1336633663366;;
2018;30B;35;20201;20400;4736;5005;2735;6179;6416;6416;23.2156862745098;;
2018;30B;35;20401;20600;4798;5086;2806;6256;6495;6495;23.2912621359223;;
2018;30B;35;20601;20800;4861;5168;2878;6330;6571;6571;23.3701923076923;;
2018;30B;35;20801;21000;4924;5250;2950;6407;6650;6650;23.447619047619;;
2018;30B;35;21001;21200;4987;5331;3021;6481;6725;6725;23.5235849056604;;
2018;30B;35;21201;21400;5049;5410;3090;6555;6801;6801;23.5934579439252;;
2018;30B;35;21401;21600;5112;5492;3162;6632;6880;6880;23.6666666666667;;
2018;30B;35;21601;21800;5175;5573;3233;6706;6956;6956;23.7385321100917;;
2018;30B;35;21801;22000;5237;5655;3305;6784;7035;7035;23.8045454545455;;
2018;30B;35;22001;22200;5300;5734;3374;6858;7110;7110;23.8738738738739;;
2018;30B;35;22201;22400;5363;5815;3445;6932;7186;7186;23.9419642857143;;
2018;30B;35;22401;22600;5426;5897;3517;7009;7265;7265;24.0088495575221;;
2018;30B;35;22601;22800;5488;5979;3589;7083;7341;7341;24.0701754385965;;
2018;30B;35;22801;23000;5551;6060;3660;7160;7420;7420;24.1347826086957;;
2018;30B;35;23001;23200;5614;6139;3729;7234;7495;7495;24.198275862069;;
2018;30B;35;23201;23400;5676;6221;3801;7308;7571;7571;24.2564102564103;;
2018;30B;35;23401;23600;5739;6302;3872;7385;7650;7650;24.3177966101695;;
2018;30B;35;23601;23800;5802;6384;3944;7460;7726;7726;24.3781512605042;;
2018;30B;35;23801;24000;5865;6466;4016;7537;7805;7805;24.4375;;
2018;30B;35;24001;24200;5927;6545;4085;7611;7880;7880;24.4917355371901;;
2018;30B;35;24201;24400;5990;6626;4156;7685;7956;7956;24.5491803278689;;
2018;30B;35;24401;24600;6053;6708;4228;7762;8035;8035;24.6056910569106;;
2018;30B;35;24601;24800;6115;6790;4300;7836;8111;8111;24.6572580645161;;
2018;30B;35;24801;25000;6178;6871;4371;7913;8190;8190;24.712;;
2018;30B;35;25001;25200;6241;6950;4450;7987;8265;8265;24.765873015873;;
2018;30B;35;25201;25400;6304;7032;4532;8061;8341;8341;24.8188976377953;;
2018;30B;35;25401;25600;6366;7113;4613;8138;8420;8420;24.8671875;;
2018;30B;35;25601;25800;6429;7195;4695;8213;8496;8496;24.9186046511628;;
2018;30B;35;25801;26000;6492;7277;4777;8290;8575;8575;24.9692307692308;;
2018;30B;35;26001;26200;6555;7355;4855;8364;8650;8650;25.0190839694657;;
2018;30B;35;26201;26400;6617;7437;4937;8438;8726;8726;25.0643939393939;;
2018;30B;35;26401;26600;6680;7519;5019;8515;8805;8805;25.1127819548872;;
2018;30B;35;26601;26800;6743;7600;5100;8589;8881;8881;25.160447761194;;
2018;30B;35;26801;27000;6805;7679;5179;8666;8960;8960;25.2037037037037;;
2018;30B;35;27001;27200;6868;7761;5261;8740;9035;9035;25.25;;
2018;30B;35;27201;27400;6931;7842;5342;8815;9111;9111;25.2956204379562;;
2018;30B;35;27401;27600;6994;7924;5424;8892;9190;9190;25.3405797101449;;
2018;30B;35;27601;27800;7056;8006;5506;8966;9266;9266;25.3812949640288;;
2018;30B;35;27801;28000;7119;8085;5585;9043;9345;9345;25.425;;
2018;30B;35;28001;28200;7182;8166;5666;9117;9420;9420;25.468085106383;;
2018;30B;35;28201;28400;7244;8248;5748;9191;9496;9496;25.5070422535211;;
2018;30B;35;28401;28600;7307;8330;5830;9268;9575;9575;25.548951048951;;
2018;30B;35;28601;28800;7370;8411;5911;9342;9651;9651;25.5902777777778;;
2018;30B;35;28801;29000;7433;8490;5990;9419;9730;9730;25.6310344827586;;
2018;30B;35;29001;29200;7495;8572;6072;9493;9805;9805;25.6678082191781;;
2018;30B;35;29201;29400;7558;8653;6153;9568;9881;9881;25.7074829931973;;
2018;30B;35;29401;29600;7621;8735;6235;9645;9960;9960;25.7466216216216;;
2018;30B;35;29601;29800;7683;8817;6317;9719;10036;10036;25.7818791946309;;
2018;30B;35;29801;30000;7746;8895;6395;9790;10109;10109;25.82;;
2018;30B;35;30001;30200;7809;8977;6477;9858;10179;10179;25.8576158940397;;
2018;30B;35;30201;30400;7871;9059;6559;9927;10249;10249;25.8914473684211;;
2018;30B;35;30401;30600;7934;9140;6640;9995;10319;10319;25.9281045751634;;
2018;30B;35;30601;30800;8002;9222;6722;10063;10389;10389;25.9805194805195;;
2018;30B;35;30801;31000;8072;9301;6801;10132;10459;10459;26.0387096774194;;
2018;30B;35;31001;31200;8142;9382;6882;10200;10529;10529;26.0961538461538;;
2018;30B;35;31201;31400;8212;9464;6964;10268;10599;10599;26.1528662420382;;
2018;30B;35;31401;31600;8282;9546;7046;10336;10669;10669;26.2088607594937;;
2018;30B;35;31601;31800;8352;9625;7125;10405;10739;10739;26.2641509433962;;
2018;30B;35;31801;32000;8422;9706;7206;10473;10809;10809;26.31875;;
2018;30B;35;32001;32200;8492;9788;7288;10541;10879;10879;26.3726708074534;;
2018;30B;35;32201;32400;8562;9870;7370;10610;10949;10949;26.4259259259259;;
2018;30B;35;32401;32600;8632;9951;7451;10678;11019;11019;26.478527607362;;
2018;30B;35;32601;32800;8702;10030;7530;10746;11089;11089;26.530487804878;;
2018;30B;35;32801;33000;8772;10112;7612;10815;11159;11159;26.5818181818182;;
2018;30B;35;33001;33200;8842;10193;7693;10883;11229;11229;26.6325301204819;;
2018;30B;35;33201;33400;8912;10275;7775;10951;11299;11299;26.6826347305389;;
2018;30B;35;33401;33600;8982;10357;7857;11020;11369;11369;26.7321428571429;;
2018;30B;35;33601;33800;9052;10435;7935;11088;11439;11439;26.7810650887574;;
2018;30B;35;33801;34000;9122;10517;8017;11156;11509;11509;26.8294117647059;;
2018;30B;35;34001;34200;9192;10599;8099;11224;11579;11579;26.8771929824561;;
2018;30B;35;34201;34400;9262;10680;8180;11293;11649;11649;26.9244186046512;;
2018;30B;35;34401;34600;9332;10762;8262;11361;11719;11719;26.971098265896;;
2018;30B;35;34601;34800;9402;10841;8341;11429;11789;11789;27.0172413793103;;
